IdConta,Classe
11415,2.0
11419,1.0
11420,1.0
11426,1.0
11428,1.0
11429,1.0
11431,1.0
11434,1.0
11435,1.0
11437,2.0
11438,1.0
11439,1.0
11440,2.0
11445,1.0
11447,1.0
11449,2.0
11457,1.0
11460,2.0
11463,1.0
11464,1.0
11467,1.0
11472,2.0
11473,1.0
11477,1.0
11481,1.0
11482,1.0
11484,1.0
11485,1.0
11486,1.0
11487,1.0
11489,2.0
11491,1.0
11492,1.0
11503,1.0
11504,1.0
11509,2.0
11510,1.0
11513,2.0
11518,2.0
11522,2.0
11535,1.0
11538,1.0
11539,1.0
11540,2.0
11541,2.0
11544,1.0
11551,2.0
11552,2.0
11555,2.0
11556,1.0
11559,2.0
11560,2.0
11565,2.0
11566,1.0
11568,2.0
11569,1.0
11571,1.0
11572,1.0
11573,1.0
11574,1.0
11576,1.0
11578,1.0
11580,2.0
11581,2.0
11583,1.0
11586,1.0
11588,1.0
11589,1.0
11591,1.0
11594,1.0
11595,2.0
11597,1.0
11599,2.0
11603,2.0
11604,1.0
11607,1.0
11608,2.0
11611,1.0
11613,2.0
11614,1.0
11615,2.0
11616,1.0
11617,1.0
11625,2.0
11628,1.0
11630,2.0
11631,1.0
11633,1.0
11634,1.0
11635,1.0
11638,2.0
11640,1.0
11641,2.0
11642,2.0
11643,1.0
11644,1.0
11646,1.0
11648,1.0
11658,2.0
11659,1.0
11660,1.0
11661,2.0
11662,1.0
11667,2.0
11669,2.0
11671,2.0
11678,2.0
11682,1.0
11684,1.0
11685,1.0
11686,1.0
11687,1.0
11688,1.0
11691,1.0
11693,2.0
11697,2.0
11699,1.0
11700,1.0
11701,2.0
11706,1.0
11710,1.0
11713,1.0
11714,1.0
11715,1.0
11717,1.0
11719,1.0
11721,2.0
11725,2.0
11730,1.0
11732,1.0
11733,1.0
11734,1.0
11737,1.0
11739,1.0
11740,1.0
11744,2.0
11745,2.0
11746,2.0
11747,2.0
11750,1.0
11753,1.0
11756,2.0
11758,1.0
11759,1.0
11760,1.0
11761,1.0
11762,1.0
11767,2.0
11768,2.0
11777,2.0
11778,2.0
11781,2.0
11782,1.0
11783,1.0
11784,1.0
11785,1.0
11789,1.0
11792,1.0
11797,2.0
11799,2.0
11800,1.0
11805,1.0
11806,1.0
11809,2.0
11810,2.0
11813,1.0
11815,2.0
11816,1.0
11817,1.0
11822,2.0
11824,1.0
11827,2.0
11829,2.0
11831,1.0
11834,1.0
11835,1.0
11838,1.0
11839,1.0
11840,1.0
11841,2.0
11845,1.0
11846,2.0
11848,1.0
11849,1.0
11852,2.0
11857,1.0
11859,2.0
11861,1.0
11863,1.0
11869,1.0
11871,2.0
11872,1.0
11874,2.0
11878,2.0
11879,1.0
11881,1.0
11883,2.0
11884,1.0
11886,2.0
11887,2.0
11888,2.0
11889,1.0
11891,1.0
11898,2.0
11902,2.0
11903,1.0
11904,2.0
11907,1.0
11913,2.0
11919,2.0
11921,1.0
11923,2.0
11932,1.0
11937,2.0
11938,1.0
11946,2.0
11949,1.0
11953,1.0
11957,1.0
11959,1.0
11964,1.0
11972,2.0
11975,1.0
11976,2.0
11980,1.0
11981,1.0
11983,1.0
11984,2.0
11988,2.0
11990,1.0
11991,1.0
11992,1.0
12003,1.0
12004,1.0
12006,1.0
12007,1.0
12009,1.0
12013,1.0
12015,2.0
12016,1.0
12020,2.0
12022,1.0
12026,1.0
12030,1.0
12032,1.0
12033,1.0
12034,2.0
12039,1.0
12041,2.0
12043,1.0
12050,2.0
12054,1.0
12056,1.0
12058,1.0
12060,1.0
12068,1.0
12070,2.0
12071,1.0
12074,2.0
12077,1.0
12078,1.0
12080,1.0
12081,1.0
12082,1.0
12083,1.0
12086,1.0
12088,1.0
12089,1.0
12092,1.0
12093,1.0
12096,1.0
12099,2.0
12103,1.0
12105,1.0
12110,2.0
12111,1.0
12113,1.0
12117,2.0
12119,2.0
12122,1.0
12129,1.0
12130,2.0
12131,1.0
12132,1.0
12133,1.0
12134,1.0
12135,1.0
12138,1.0
12140,2.0
12141,2.0
12143,2.0
12148,2.0
12151,2.0
12153,2.0
12156,1.0
12158,1.0
12164,2.0
12168,1.0
12169,1.0
12170,1.0
12173,1.0
12177,2.0
12179,1.0
12182,1.0
12185,1.0
12188,1.0
12189,2.0
12190,1.0
12194,1.0
12196,1.0
12197,2.0
12199,1.0
12200,1.0
12202,1.0
12204,1.0
12206,1.0
12207,1.0
12209,2.0
12213,1.0
12215,1.0
12217,2.0
12221,1.0
12222,2.0
12227,2.0
12228,2.0
12229,2.0
12230,1.0
12232,1.0
12244,2.0
12248,2.0
12260,1.0
12261,1.0
12262,1.0
12264,1.0
12266,2.0
12267,1.0
12268,1.0
12270,1.0
12275,1.0
12278,2.0
12280,1.0
12283,2.0
12286,1.0
12288,1.0
12289,1.0
12291,1.0
12293,1.0
12294,2.0
12295,2.0
12297,2.0
12298,2.0
12299,1.0
12301,1.0
12303,1.0
12304,1.0
12305,1.0
12308,1.0
12309,1.0
12312,1.0
12313,1.0
12320,1.0
12322,2.0
12323,2.0
12326,1.0
12328,2.0
12329,1.0
12330,2.0
12331,1.0
12332,1.0
12334,2.0
12335,2.0
12336,2.0
12337,2.0
12339,2.0
12341,1.0
12343,2.0
12345,2.0
12347,1.0
12349,1.0
12352,2.0
12360,2.0
12371,1.0
12372,2.0
12373,2.0
12374,1.0
12380,1.0
12382,1.0
12384,1.0
12385,1.0
12388,1.0
12390,1.0
12391,1.0
12393,1.0
12396,1.0
12397,1.0
12398,1.0
12399,2.0
12401,1.0
12402,1.0
12404,1.0
12405,1.0
12406,1.0
12407,1.0
12410,1.0
12414,1.0
12420,2.0
12421,1.0
12426,2.0
12430,1.0
12432,1.0
12435,1.0
12436,1.0
12441,2.0
12442,1.0
12447,2.0
12449,1.0
12456,1.0
12459,1.0
12461,1.0
12462,2.0
12463,2.0
12464,1.0
12465,1.0
12466,1.0
12468,2.0
12470,2.0
12473,2.0
12479,2.0
12482,1.0
12483,1.0
12484,2.0
12485,1.0
12488,2.0
12489,1.0
12490,1.0
12493,1.0
12494,1.0
12495,2.0
12499,2.0
12502,2.0
12504,1.0
12507,2.0
12509,1.0
12510,1.0
12517,1.0
12519,1.0
12521,1.0
12523,1.0
12528,1.0
12531,2.0
12532,2.0
12533,1.0
12538,1.0
12539,2.0
12540,2.0
12546,1.0
12547,1.0
12550,1.0
12552,1.0
12554,1.0
12556,1.0
12557,1.0
12558,2.0
12559,1.0
12560,1.0
12562,1.0
12563,2.0
12564,1.0
12565,1.0
12567,1.0
12568,1.0
12569,1.0
12572,2.0
12573,1.0
12574,1.0
12576,1.0
12581,2.0
12582,2.0
12584,2.0
12587,1.0
12591,1.0
12592,1.0
12593,1.0
12595,1.0
12596,2.0
12598,1.0
12600,1.0
12601,2.0
12603,1.0
12604,1.0
12607,2.0
12624,1.0
12625,2.0
12627,1.0
12632,2.0
12635,2.0
12638,1.0
12639,2.0
12640,1.0
12641,2.0
12647,2.0
12650,1.0
12654,1.0
12656,1.0
12659,1.0
12665,2.0
12666,2.0
12667,1.0
12674,1.0
12677,1.0
12679,1.0
12681,1.0
12682,1.0
12684,2.0
12685,2.0
12686,1.0
12689,2.0
12690,2.0
12691,2.0
12692,1.0
12693,1.0
12697,1.0
12698,1.0
12701,1.0
12704,1.0
12706,1.0
12710,1.0
12712,2.0
12714,1.0
12715,2.0
12717,1.0
12718,1.0
12719,1.0
12720,2.0
12722,2.0
12727,1.0
12728,1.0
12734,2.0
12738,2.0
12741,1.0
12744,1.0
12749,1.0
12754,1.0
12757,1.0
12758,1.0
12759,2.0
12760,2.0
12764,2.0
12766,1.0
12769,1.0
12772,1.0
12778,1.0
12786,1.0
12790,2.0
12791,1.0
12792,1.0
12793,1.0
12794,1.0
12796,1.0
12797,2.0
12798,1.0
12803,1.0
12805,1.0
12806,1.0
12807,1.0
12817,1.0
12818,1.0
12821,2.0
12822,1.0
12824,1.0
12825,1.0
12827,1.0
12830,1.0
12831,1.0
12832,1.0
12833,1.0
12835,1.0
12838,2.0
12842,2.0
12843,1.0
12846,1.0
12847,2.0
12853,2.0
12855,1.0
12856,2.0
12860,1.0
12863,2.0
12865,1.0
12868,2.0
12869,1.0
12873,1.0
12876,1.0
12879,1.0
12887,2.0
12890,1.0
12901,1.0
12902,1.0
12918,1.0
12919,1.0
12920,1.0
12923,1.0
12924,1.0
12933,1.0
12937,1.0
12940,2.0
12942,1.0
12945,1.0
12948,1.0
12952,1.0
12955,1.0
12956,2.0
12957,1.0
12962,2.0
12965,2.0
12966,2.0
12970,1.0
12971,1.0
12974,1.0
12978,2.0
12985,1.0
12986,2.0
12988,1.0
12992,1.0
12999,1.0
13002,2.0
13003,1.0
13006,1.0
13007,1.0
13009,2.0
13013,2.0
13014,2.0
13018,1.0
13021,1.0
13024,1.0
13028,2.0
13030,1.0
13031,1.0
13032,1.0
13034,1.0
13035,1.0
13037,1.0
13038,1.0
13039,1.0
13041,1.0
13042,1.0
13046,1.0
13049,1.0
13050,1.0
13051,2.0
13058,2.0
13062,1.0
13064,2.0
13069,1.0
13070,1.0
13073,2.0
13075,2.0
13078,1.0
13084,2.0
13085,1.0
13088,1.0
13089,1.0
13094,2.0
13096,1.0
13097,1.0
13098,2.0
13099,1.0
13105,1.0
13106,1.0
13108,1.0
13111,1.0
13114,1.0
13117,2.0
13123,1.0
13126,1.0
13127,1.0
13131,1.0
13132,1.0
13135,1.0
13138,1.0
13139,1.0
13140,1.0
13142,1.0
13143,1.0
13144,1.0
13145,1.0
13146,1.0
13149,2.0
13152,1.0
13153,2.0
13162,1.0
13163,2.0
13164,1.0
13166,1.0
13168,1.0
13169,2.0
13171,1.0
13172,1.0
13175,1.0
13178,1.0
13179,1.0
13180,1.0
13181,1.0
13183,1.0
13184,1.0
13186,1.0
13187,2.0
13188,1.0
13189,2.0
13191,2.0
13194,1.0
13195,1.0
13196,1.0
13197,1.0
13199,2.0
13200,2.0
13201,2.0
13204,1.0
13205,1.0
13207,1.0
13208,1.0
13211,1.0
13213,2.0
13214,2.0
13217,1.0
13222,1.0
13223,2.0
13224,1.0
13225,1.0
13228,1.0
13229,1.0
13231,1.0
13234,2.0
13235,1.0
13236,1.0
13238,1.0
13239,1.0
13240,2.0
13243,1.0
13244,2.0
13247,1.0
13248,1.0
13249,1.0
13250,1.0
13252,2.0
13256,1.0
13257,2.0
13258,2.0
13261,1.0
13262,1.0
13264,2.0
13265,1.0
13266,1.0
13267,1.0
13268,2.0
13269,2.0
13270,1.0
13271,2.0
13276,1.0
13280,1.0
13282,1.0
13286,2.0
13288,1.0
13289,1.0
13290,1.0
13292,1.0
13298,1.0
13301,2.0
13302,1.0
13303,1.0
13305,2.0
13306,2.0
13307,2.0
13309,1.0
13310,1.0
13315,2.0
13316,1.0
13317,1.0
13319,1.0
13320,1.0
13323,1.0
13324,1.0
13329,1.0
13331,1.0
13332,1.0
13333,1.0
13335,1.0
13336,1.0
13337,1.0
13343,1.0
13344,2.0
13345,1.0
13349,1.0
13352,1.0
13353,1.0
13354,2.0
13356,1.0
13359,1.0
13361,2.0
13363,1.0
13365,1.0
13370,1.0
13380,1.0
13381,1.0
13382,1.0
13383,2.0
13385,1.0
13386,1.0
13393,1.0
13394,1.0
13398,2.0
13401,1.0
13402,1.0
13404,2.0
13405,2.0
13406,2.0
13408,1.0
13412,1.0
13414,2.0
13415,1.0
13416,1.0
13417,1.0
13420,1.0
13428,1.0
13431,1.0
13433,1.0
13434,1.0
13436,1.0
13437,1.0
13439,1.0
13440,1.0
13442,1.0
13445,1.0
13449,1.0
13453,1.0
13457,1.0
13460,1.0
13461,1.0
13465,2.0
13468,1.0
13471,1.0
13472,1.0
13474,2.0
13477,1.0
13478,1.0
13481,1.0
13482,1.0
13487,1.0
13488,2.0
13492,1.0
13494,1.0
13499,1.0
13500,2.0
13502,1.0
13508,1.0
13509,1.0
13510,1.0
13511,1.0
13512,1.0
13529,1.0
13530,2.0
13532,1.0
13538,1.0
13539,1.0
13541,1.0
13542,2.0
13545,2.0
13547,2.0
13548,1.0
13550,1.0
13551,1.0
13552,2.0
13553,1.0
13554,2.0
13555,1.0
13556,1.0
13560,2.0
13563,1.0
13566,2.0
13569,1.0
13570,2.0
13571,2.0
13576,1.0
13579,1.0
13583,1.0
13588,2.0
13591,2.0
13592,1.0
13600,2.0
13602,1.0
13608,2.0
13609,2.0
13611,2.0
13612,1.0
13616,1.0
13617,2.0
13618,1.0
13622,2.0
13626,1.0
13629,2.0
13632,2.0
13636,2.0
13637,2.0
13638,1.0
13650,2.0
13651,2.0
13653,1.0
13654,2.0
13657,2.0
13658,2.0
13659,1.0
13661,1.0
13664,1.0
13666,1.0
13667,1.0
13669,1.0
13674,2.0
13676,1.0
13678,1.0
13683,2.0
13684,1.0
13691,1.0
13702,1.0
13703,1.0
13704,2.0
13707,1.0
13710,1.0
13711,1.0
13713,2.0
13715,1.0
13717,1.0
13718,1.0
13720,2.0
13721,1.0
13722,1.0
13726,1.0
13728,1.0
13729,2.0
13732,2.0
13733,1.0
13734,1.0
13735,2.0
13736,1.0
13738,2.0
13740,1.0
13743,2.0
13748,1.0
13749,2.0
13750,2.0
13754,1.0
13755,1.0
13757,1.0
13758,1.0
13759,1.0
13760,2.0
13761,2.0
13763,2.0
13766,1.0
13769,2.0
13773,1.0
13774,1.0
13775,2.0
13788,2.0
13791,1.0
13792,1.0
13793,1.0
13794,1.0
13798,1.0
13804,2.0
13809,1.0
13810,1.0
13811,1.0
13812,1.0
13813,2.0
13817,1.0
13819,2.0
13822,1.0
13825,2.0
13826,1.0
13827,2.0
13829,1.0
13839,1.0
13840,1.0
13841,1.0
13842,1.0
13843,1.0
13844,2.0
13845,2.0
13847,1.0
13851,2.0
13852,1.0
13857,1.0
13858,1.0
13859,1.0
13861,1.0
13863,2.0
13865,2.0
13869,2.0
13875,2.0
13879,2.0
13881,1.0
13883,1.0
13884,1.0
13885,1.0
13886,1.0
13890,2.0
13891,1.0
13892,1.0
13893,2.0
13898,2.0
13899,2.0
13902,1.0
13908,2.0
13911,1.0
13913,1.0
13914,1.0
13917,2.0
13919,1.0
13920,1.0
13921,1.0
13924,1.0
13925,2.0
13926,1.0
13935,1.0
13937,1.0
13938,2.0
13939,1.0
13942,2.0
13944,1.0
13948,1.0
13949,2.0
13952,1.0
13954,1.0
13964,1.0
13965,1.0
13967,1.0
13969,2.0
13972,2.0
13974,2.0
13975,1.0
13976,2.0
13984,1.0
13986,1.0
13987,1.0
13988,1.0
13989,1.0
13990,1.0
13991,1.0
13992,2.0
13995,1.0
13998,2.0
13999,1.0
14004,2.0
14006,2.0
14008,1.0
14009,2.0
14011,1.0
14012,1.0
14014,2.0
14018,2.0
14021,1.0
14022,2.0
14024,2.0
14025,1.0
14026,2.0
14030,1.0
14032,1.0
14033,2.0
14034,1.0
14036,1.0
14038,1.0
14039,1.0
14041,1.0
14044,1.0
14047,1.0
14049,2.0
14052,1.0
14055,1.0
14056,1.0
14057,2.0
14064,2.0
14065,1.0
14066,1.0
14067,2.0
14068,1.0
14073,2.0
14075,2.0
14076,1.0
14079,2.0
14081,1.0
14082,1.0
14083,2.0
14084,1.0
14091,1.0
14093,1.0
14094,1.0
14097,1.0
14105,1.0
14109,1.0
14111,1.0
14114,1.0
14116,1.0
14121,1.0
14124,1.0
14129,1.0
14130,1.0
14131,1.0
14132,1.0
14133,1.0
14134,1.0
14139,2.0
14140,1.0
14142,2.0
14145,1.0
14149,2.0
14153,1.0
14157,2.0
14158,1.0
14161,1.0
14164,1.0
14165,1.0
14166,1.0
14167,1.0
14168,1.0
14169,2.0
14170,2.0
14171,1.0
14177,1.0
14178,1.0
14184,1.0
14187,1.0
14188,1.0
14189,1.0
14190,1.0
14192,1.0
14193,1.0
14194,2.0
14196,1.0
14197,1.0
14198,1.0
14200,1.0
14203,2.0
14204,1.0
14205,1.0
14206,1.0
14207,1.0
14211,1.0
14213,1.0
14214,1.0
14217,2.0
14218,2.0
14221,1.0
14224,1.0
14226,1.0
14228,2.0
14232,1.0
14239,1.0
14240,1.0
14241,1.0
14243,1.0
14245,2.0
14247,1.0
14248,2.0
14249,1.0
14250,2.0
14253,2.0
14260,2.0
14261,1.0
14262,1.0
14266,2.0
14276,1.0
14278,2.0
14281,1.0
14283,1.0
14284,2.0
14285,1.0
14286,2.0
14289,2.0
14292,1.0
14300,1.0
14301,1.0
14302,1.0
14303,1.0
14305,1.0
14313,2.0
14314,2.0
14315,1.0
14317,2.0
14319,2.0
14320,2.0
14321,2.0
14322,1.0
14323,1.0
14326,2.0
14329,2.0
14331,2.0
14337,1.0
14338,1.0
14339,1.0
14344,1.0
14346,2.0
14347,1.0
14348,1.0
14349,1.0
14350,2.0
14353,2.0
14356,1.0
14358,1.0
14359,2.0
14363,1.0
14364,1.0
14367,2.0
14372,1.0
14373,2.0
14374,1.0
14375,2.0
14379,1.0
14387,1.0
14389,2.0
14391,2.0
14392,1.0
14395,1.0
14396,1.0
14397,1.0
14398,1.0
14402,1.0
14404,1.0
14405,2.0
14407,1.0
14410,1.0
14411,1.0
14412,2.0
14415,1.0
14418,1.0
14421,1.0
14422,1.0
14425,1.0
14426,1.0
14434,1.0
14437,1.0
14438,1.0
14439,1.0
14441,2.0
14447,2.0
14448,1.0
14449,2.0
14452,2.0
14453,1.0
14454,1.0
14455,1.0
14463,1.0
14465,1.0
14466,2.0
14469,2.0
14471,1.0
14473,2.0
14474,1.0
14475,2.0
14477,2.0
14478,1.0
14479,2.0
14481,2.0
14483,2.0
14486,1.0
14490,1.0
14491,1.0
14500,2.0
14501,1.0
14504,1.0
14506,2.0
14509,1.0
14519,1.0
14524,2.0
14525,1.0
14530,2.0
14532,1.0
14533,2.0
14535,1.0
14536,2.0
14537,1.0
14539,1.0
14542,2.0
14543,1.0
14545,2.0
14550,1.0
14556,1.0
14557,1.0
14558,1.0
14559,2.0
14560,2.0
14561,1.0
14568,2.0
14570,1.0
14571,1.0
14572,1.0
14573,1.0
14574,2.0
14577,2.0
14578,1.0
14579,1.0
14580,1.0
14581,2.0
14583,2.0
14586,1.0
14589,1.0
14594,1.0
14596,1.0
14599,1.0
14600,1.0
14602,2.0
14603,1.0
14604,2.0
14607,1.0
14609,2.0
14611,1.0
14612,1.0
14615,1.0
14621,2.0
14623,1.0
14624,2.0
14627,1.0
14629,2.0
14630,1.0
14635,2.0
14636,1.0
14641,2.0
14642,2.0
14645,1.0
14647,1.0
14650,1.0
14653,1.0
14657,2.0
14659,2.0
14660,1.0
14662,2.0
14663,1.0
14664,1.0
14665,1.0
14667,2.0
14669,2.0
14672,1.0
14673,1.0
14679,2.0
14680,2.0
14681,1.0
14682,1.0
14683,1.0
14684,1.0
14685,1.0
14686,1.0
14688,1.0
14689,1.0
14690,1.0
14692,2.0
14693,1.0
14694,2.0
14695,1.0
14699,2.0
14701,1.0
14702,1.0
14703,1.0
14704,2.0
14707,1.0
14708,2.0
14709,2.0
14710,1.0
14711,1.0
14715,1.0
14716,2.0
14718,1.0
14725,2.0
14726,2.0
14727,2.0
14729,1.0
14738,1.0
14743,1.0
14747,2.0
14749,2.0
14752,1.0
14753,1.0
14755,1.0
14756,1.0
14760,2.0
14768,2.0
14773,1.0
14774,1.0
14775,1.0
14778,1.0
14779,1.0
14781,1.0
14782,1.0
14785,1.0
14789,1.0
14790,1.0
14792,2.0
14793,1.0
14798,2.0
14800,1.0
14807,2.0
14808,2.0
14812,1.0
14813,2.0
14816,1.0
14817,1.0
14819,1.0
14822,1.0
14823,1.0
14824,1.0
14831,2.0
14834,1.0
14835,1.0
14836,1.0
14839,1.0
14843,2.0
14845,1.0
14846,1.0
14850,1.0
14853,1.0
14855,1.0
14857,2.0
14860,1.0
14861,2.0
14864,2.0
14865,1.0
14867,1.0
14868,2.0
14869,2.0
14870,2.0
14871,2.0
14873,1.0
14883,1.0
14884,1.0
14885,1.0
14888,1.0
14890,1.0
14891,1.0
14892,1.0
14893,2.0
14895,2.0
14898,1.0
14899,1.0
14908,2.0
14909,2.0
14911,2.0
14913,1.0
14916,1.0
14917,1.0
14918,1.0
14919,1.0
14921,1.0
14924,1.0
14925,1.0
14927,1.0
14928,1.0
14931,1.0
14933,2.0
14935,1.0
14943,1.0
14946,2.0
14953,2.0
14959,1.0
14960,1.0
14967,2.0
14968,2.0
14969,1.0
14975,2.0
14977,1.0
14981,2.0
14982,1.0
14983,1.0
14984,2.0
14986,1.0
14989,2.0
14992,1.0
14998,1.0
14999,2.0
15000,1.0
15002,1.0
15010,2.0
15013,1.0
15014,1.0
15016,1.0
15021,2.0
15027,1.0
15029,1.0
15031,1.0
15033,1.0
15035,1.0
15036,2.0
15038,1.0
15039,1.0
15041,1.0
15043,1.0
15044,1.0
15046,2.0
15052,2.0
15053,1.0
15056,2.0
15057,1.0
15058,1.0
15059,1.0
15063,2.0
15069,1.0
15071,1.0
15072,1.0
15075,2.0
15081,2.0
15082,2.0
15083,2.0
15084,1.0
15088,1.0
15090,1.0
15092,2.0
15094,1.0
15095,1.0
15097,1.0
15099,2.0
15102,1.0
15106,1.0
15111,2.0
15112,1.0
15116,1.0
15117,1.0
15118,1.0
15120,1.0
15122,2.0
15123,2.0
15124,2.0
15127,1.0
15129,2.0
15131,1.0
15132,1.0
15133,1.0
15134,1.0
15137,1.0
15138,2.0
15140,1.0
15142,1.0
15143,1.0
15145,1.0
15146,2.0
15147,1.0
15148,1.0
15153,1.0
15154,1.0
15157,1.0
15158,1.0
15160,2.0
15167,2.0
15168,1.0
15174,2.0
15175,1.0
15178,1.0
15179,1.0
15181,1.0
15186,1.0
15187,2.0
15189,1.0
15190,1.0
15192,2.0
15193,2.0
15195,1.0
15198,1.0
15202,1.0
15203,1.0
15204,1.0
15206,1.0
15208,2.0
15211,1.0
15215,2.0
15218,2.0
15220,2.0
15221,2.0
15223,1.0
15224,1.0
15226,2.0
15229,1.0
15230,1.0
15233,1.0
15237,1.0
15238,2.0
15241,1.0
15242,1.0
15245,1.0
15246,2.0
15248,1.0
15249,1.0
15250,1.0
15253,2.0
15254,1.0
15255,2.0
15256,1.0
15257,2.0
15262,1.0
15264,2.0
15265,1.0
15269,2.0
15271,1.0
15274,2.0
15276,1.0
15278,2.0
15282,2.0
15285,1.0
15288,1.0
15291,1.0
15292,1.0
15293,2.0
15294,2.0
15295,1.0
15297,2.0
15299,1.0
15300,1.0
15302,1.0
15303,1.0
15307,1.0
15313,1.0
15314,1.0
15316,1.0
15318,1.0
15320,2.0
15322,2.0
15323,1.0
15324,1.0
15326,1.0
15328,2.0
15331,1.0
15332,1.0
15333,1.0
15335,2.0
15336,1.0
15341,1.0
15344,1.0
15345,1.0
15346,2.0
15348,1.0
15349,1.0
15350,1.0
15359,1.0
15360,2.0
15367,2.0
15368,1.0
15370,2.0
15371,2.0
15372,1.0
15374,1.0
15375,1.0
15377,2.0
15378,1.0
15388,1.0
15392,1.0
15396,1.0
15401,2.0
15402,1.0
15404,1.0
15405,2.0
15407,2.0
15408,1.0
15409,2.0
15412,2.0
15413,1.0
15418,1.0
15420,1.0
15424,1.0
15425,2.0
15426,2.0
15428,1.0
15429,2.0
15433,2.0
15435,1.0
15436,2.0
15440,1.0
15441,1.0
15443,2.0
15446,1.0
15447,1.0
15448,1.0
15450,1.0
15451,1.0
15452,2.0
15454,1.0
15455,2.0
15456,1.0
15457,2.0
15458,2.0
15460,1.0
15461,2.0
15463,2.0
15464,2.0
15467,1.0
15468,2.0
15471,1.0
15473,1.0
15475,2.0
15477,2.0
15479,1.0
15480,2.0
15484,1.0
15485,2.0
15486,2.0
15488,2.0
15489,2.0
15490,2.0
15491,2.0
15495,1.0
15497,1.0
15498,2.0
15501,1.0
15502,1.0
15505,1.0
15507,1.0
15509,1.0
15513,1.0
15514,1.0
15519,1.0
15520,1.0
15522,2.0
15523,2.0
15525,1.0
15529,1.0
15530,1.0
15532,2.0
15534,1.0
15535,2.0
15536,1.0
15537,1.0
15539,2.0
15547,2.0
15548,1.0
15550,1.0
15552,1.0
15554,1.0
15555,2.0
15557,2.0
15558,2.0
15561,1.0
15563,2.0
15565,1.0
15574,1.0
15577,2.0
15578,2.0
15580,1.0
15586,1.0
15587,1.0
15589,2.0
15591,1.0
15592,1.0
15595,1.0
15597,1.0
15599,1.0
15601,2.0
15603,1.0
15604,1.0
15606,2.0
15607,1.0
15609,1.0
15610,1.0
15612,2.0
15617,1.0
15618,1.0
15619,1.0
15620,1.0
15621,1.0
15623,1.0
15624,1.0
15625,1.0
15626,1.0
15628,1.0
15629,1.0
15633,2.0
15634,1.0
15635,2.0
15637,1.0
15640,1.0
15642,2.0
15643,2.0
15645,1.0
15646,1.0
15647,1.0
15649,2.0
15653,2.0
15656,1.0
15659,1.0
15661,1.0
15662,2.0
15663,1.0
15664,2.0
15673,2.0
15674,1.0
15675,1.0
15676,1.0
15677,1.0
15678,1.0
15681,2.0
15682,1.0
15683,1.0
15684,1.0
15686,1.0
15687,1.0
15689,1.0
15690,1.0
15691,2.0
15693,1.0
15694,2.0
15695,2.0
15698,1.0
15699,2.0
15701,1.0
15706,1.0
15707,1.0
15708,2.0
15709,1.0
15711,1.0
15712,1.0
15714,1.0
15715,2.0
15716,1.0
15718,2.0
15719,1.0
15721,1.0
15723,1.0
15724,1.0
15725,1.0
15729,1.0
15738,1.0
15739,2.0
15741,2.0
15742,1.0
15743,1.0
15745,1.0
15747,2.0
15757,2.0
15760,1.0
15763,1.0
15764,2.0
15766,2.0
15770,2.0
15774,2.0
15776,1.0
15777,1.0
15781,2.0
15782,1.0
15783,1.0
15784,1.0
15787,1.0
15791,2.0
15794,2.0
15795,2.0
15796,2.0
15801,1.0
15807,1.0
15808,2.0
15811,1.0
15812,1.0
15815,1.0
15816,1.0
15819,2.0
15820,2.0
15827,1.0
15828,1.0
15830,1.0
15831,1.0
15833,2.0
15834,1.0
15837,1.0
15838,1.0
15841,1.0
15843,1.0
15845,1.0
15846,1.0
15850,1.0
15851,1.0
15852,1.0
15855,1.0
15856,2.0
15858,1.0
15859,1.0
15861,1.0
15867,1.0
15869,1.0
15870,1.0
15871,1.0
15872,2.0
15876,2.0
15878,1.0
15879,1.0
15880,2.0
15882,1.0
15883,2.0
15885,2.0
15887,1.0
15892,1.0
15893,1.0
15899,1.0
15902,2.0
15907,1.0
15911,2.0
15916,1.0
15917,1.0
15918,1.0
15919,1.0
15920,1.0
15927,1.0
15929,2.0
15938,2.0
15941,1.0
15945,1.0
15946,2.0
15947,2.0
15949,1.0
15951,2.0
15956,2.0
15957,1.0
15958,1.0
15959,1.0
15960,1.0
15961,1.0
15963,1.0
15966,1.0
15970,1.0
15974,1.0
15977,1.0
15979,1.0
15980,1.0
15981,1.0
15984,1.0
15985,1.0
15988,2.0
15991,2.0
15993,2.0
15999,1.0
16000,1.0
16002,2.0
16005,1.0
16010,1.0
16011,2.0
16013,1.0
16014,1.0
16015,1.0
16016,1.0
16017,2.0
16020,1.0
16021,1.0
16022,1.0
16023,1.0
16028,2.0
16029,1.0
16030,1.0
16032,1.0
16036,2.0
16037,1.0
16038,2.0
16039,2.0
16042,1.0
16043,1.0
16046,1.0
16047,1.0
16049,1.0
16052,2.0
16053,1.0
16054,1.0
16055,2.0
16056,1.0
16059,1.0
16060,1.0
16061,1.0
16063,1.0
16064,2.0
16065,2.0
16067,1.0
16069,1.0
16070,1.0
16073,2.0
16074,1.0
16076,1.0
16078,2.0
16080,1.0
16081,2.0
16082,1.0
16083,2.0
16084,1.0
16085,2.0
16086,1.0
16087,1.0
16088,2.0
16090,2.0
16092,2.0
16095,1.0
16096,1.0
16097,1.0
16099,1.0
16106,1.0
16113,1.0
16114,1.0
16115,1.0
16116,1.0
16117,1.0
16118,2.0
16120,1.0
16121,1.0
